name,field,city,state,location,mailing_address,phone,email,certified,detail_url,about,social_media,logo,highlights,photos_count,timestamp
Kelley Jackson Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/kelley-jackson-interior-design/,,,,,0,1769021544.372164
Kelley Wagner Design,,,,,,,,No,https://www.classicist.org/membership-directory/kelley-wagner-design/,,,,,0,1769021544.372164
Kelly Keiser Design,,,,,,,,No,https://www.classicist.org/membership-directory/kelly-keiser-design/,,,,,0,1769021544.372164
Kemble Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/kemble-interiors/,,,,,0,1769021544.372164
Ken Heyda Design,,,,,,,,No,https://www.classicist.org/membership-directory/ken-heyda-design/,,,,,0,1769021544.372164
Kendall Wilkinson Design & Home,,,,,,,,Yes,https://www.classicist.org/membership-directory/kendall-wilkinson-design-home/,,,,,0,1769021544.372164
Kenneth Vona & Son Construction,,,,,,,,No,https://www.classicist.org/membership-directory/kenneth-vona-son-construction/,,,,,0,1769021544.372164
"Kenneth Wiland Architect, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/kenneth-wiland-architect-llc/,,,,,0,1769021544.372164
Kerry Spears Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/kerry-spears-interiors/,,,,,0,1769021544.372164
Keuler Fine Homes,,,,,,,,No,https://www.classicist.org/membership-directory/keuler-fine-homes/,,,,,0,1769021544.372164
Kevin Cradock Builders,,,,,,,,No,https://www.classicist.org/membership-directory/kevin-cradock-builders/,,,,,0,1769021544.372164
"Kevin Harris Architect, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/kevin-harris-architect-llc/,,,,,0,1769021544.372164
Kevin Isbell Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/kevin-isbell-interiors/,,,,,0,1769021544.372164
Kevin Knight & Co.,,,,,,,,No,https://www.classicist.org/membership-directory/kevin-knight-co/,,,,,0,1769021544.372164
"Kevin Wolfe Architect, P.C.",,,,,,,,No,https://www.classicist.org/membership-directory/kevin-wolfe-architect-p-c/,,,,,0,1769021544.372164
KFA Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/kfa-architecture/,,,,,0,1769021544.372164
KFiles Design,,,,,,,,No,https://www.classicist.org/membership-directory/kfiles-design/,,,,,0,1769021544.372164
"KGA Studio Architects, P.C.",,,,,,,,No,https://www.classicist.org/membership-directory/kga-studio-architects/,,,,,0,1769021544.372164
KGM Architectural Lighting,,,,,,,,No,https://www.classicist.org/membership-directory/kgm-architectural-lighting/,,,,,0,1769021544.372164
KGW Collection,,,,,,,,No,https://www.classicist.org/membership-directory/kgw-collection/,,,,,0,1769021544.372164
"Khoury & Vogt Architects, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/khoury-vogt-architects-inc/,,,,,0,1769021544.372164
"Kidd, Carr & Co.",,,,,,,,No,https://www.classicist.org/membership-directory/kidd-carr-co/,,,,,0,1769021544.372164
Kim Alexandriuk Design,,,,,,,,No,https://www.classicist.org/membership-directory/kim-alexandriuk-design/,,,,,0,1769021544.372164
Kim Scodro Interiors LLC,,,,,,,,No,https://www.classicist.org/membership-directory/kim-scodro-interiors-llc/,,,,,0,1769021544.372164
Kimmel Studio Architects,,,,,,,,Yes,https://www.classicist.org/membership-directory/kimmel-studio-architects/,,,,,0,1769021544.372164
Kinmos Trust LLC,,,,,,,,No,https://www.classicist.org/membership-directory/kinmos-trust-llc/,,,,,0,1769021544.372164
Kinsey Marable & Co Booksellers,,,,,,,,No,https://www.classicist.org/membership-directory/kinsey-marable-co-booksellers/,,,,,0,1769021544.372164
Kirchhoff & Associates Architects,,,,,,,,Yes,https://www.classicist.org/membership-directory/kirchhoff-associates-architects-1/,,,,,0,1769021544.372164
KLHB Design Inc,,,,,,,,No,https://www.classicist.org/membership-directory/klhb-design-inc/,,,,,0,1769021544.372164
Kligerman Architecture & Design,,,,,,,,Yes,https://www.classicist.org/membership-directory/kligerman-architecture-design/,,,,,0,1769021544.372164
KMNelson Design,,,,,,,,No,https://www.classicist.org/membership-directory/kmnelson-design/,,,,,0,1769021544.372164
KMS Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/kms-architecture/,,,,,0,1769021544.372164
Kneedler Fauchère - Los Angeles,,,,,,,,No,https://www.classicist.org/membership-directory/kneedler-fauch%C3%A8re/,,,,,0,1769021544.372164
Kneedler Fauchère - San Francisco,,,,,,,,No,https://www.classicist.org/membership-directory/kneedler-fauch%C3%A8re-san-francisco/,,,,,0,1769021544.372164
"Knight Architecture, LLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/knight-architecture-llc/,,,,,0,1769021544.372164
Kobi Karp Architecture & Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/kobi-karp-architecture-interior-design/,,,,,0,1769021544.372164
Kodiak Custom Cabinetry,,,,,,,,No,https://www.classicist.org/membership-directory/kodiak-custom-cabinetry/,,,,,0,1769021544.372164
Konet Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/konet-architecture/,,,,,0,1769021544.372164
Koplin Interiors LLC,,,,,,,,No,https://www.classicist.org/membership-directory/koplin-interiors-llc/,,,,,0,1769021544.372164
"Kravet, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/kravet-llc/,,,,,0,1769021544.372164
Kristen Rivoli Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/kristen-rivoli/,,,,,0,1769021544.372164
"Kristin Luks Architecture, PLLC",,,,,,,,No,https://www.classicist.org/membership-directory/kristin-luks-architecture-pllc/,,,,,0,1769021544.372164
Kroeger Intinarelli Architects,,,,,,,,No,https://www.classicist.org/membership-directory/kroeger-intinarelli-architects/,,,,,0,1769021544.372164
Ktisma Architecture Studio PLLC,,,,,,,,No,https://www.classicist.org/membership-directory/ktisma-architecture-studio-pllc/,,,,,0,1769021544.372164
"L. Lumpkins Architects, Inc.",,,,,,,,Yes,https://www.classicist.org/membership-directory/l-lumpkins-architect-inc/,,,,,0,1769021544.372164
LA Build Corp,,,,,,,,No,https://www.classicist.org/membership-directory/la-build-corp/,,,,,0,1769021544.372164
LaGuardia Design Group,,,,,,,,No,https://www.classicist.org/membership-directory/laguardia-design-group/,,,,,0,1769021544.372164
Lancaster County Society for Historical Preservation,,,,,,,,No,https://www.classicist.org/membership-directory/lancaster-county-society-for-historical-preservation/,,,,,0,1769021544.372164
"Lancaster Custom Builder, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/lancaster-custom-builder-inc/,,,,,0,1769021544.372164
Land Morphology,,,,,,,,No,https://www.classicist.org/membership-directory/land-morphology/,,,,,0,1769021544.372164
"Land Plus Associates, Ltd.",,,,,,,,No,https://www.classicist.org/membership-directory/land-plus-associates-ltd/,,,,,0,1769021544.372164
"Landry Design Group, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/landry-design-group-inc/,,,,,0,1769021544.372164
Langdon/Mans,,,,,,,,No,https://www.classicist.org/membership-directory/langdon-mans/,,,,,0,1769021544.372164
Lanserring,,,,,,,,Yes,https://www.classicist.org/membership-directory/lanserring-inc/,,,,,0,1769021544.372164
"Lantern Masters, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/lantern-masters/,,,,,0,1769021544.372164
Larry E. Boerder Architects,,,,,,,,No,https://www.classicist.org/membership-directory/larry-e-boerder-architects/,,,,,0,1769021544.372164
Larson Architecture Works PLLC,,,,,,,,No,https://www.classicist.org/membership-directory/larson-architecture-works-pllc/,,,,,0,1769021544.372164
Latchwell,,,,,,,,No,https://www.classicist.org/membership-directory/latchwell/,,,,,0,1769021544.372164
Laura Casale Architect,,,,,,,,No,https://www.classicist.org/membership-directory/laura-casale-architect/,,,,,0,1769021544.372164
"Laura Howard, Architect, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/laura-howard-architect-llc/,,,,,0,1769021544.372164
"Laura Lee Clark Interior Design, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/laura-lee-clark-interior-design-inc/,,,,,0,1769021544.372164
Laura W. Jenkins Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/laura-w-jenkins-interiors/,,,,,0,1769021544.372164
Lauren Crocco Architecture & Design,,,,,,,,No,https://www.classicist.org/membership-directory/lauren-crocco-architecture-design/,,,,,0,1769021544.372164
Lauren DeLoach Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/lauren-deloach-interiors/,,,,,0,1769021544.372164
Lauren Fornes Home,,,,,,,,No,https://www.classicist.org/membership-directory/lauren-fornes-home/,,,,,0,1769021544.372164
"Laurie Durden Garden Design, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/laurie-durden-garden-design-inc/,,,,,0,1769021544.372164
Lava Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/lava-interiors/,,,,,0,1769021544.372164
Lawler Design Studio,,,,,,,,No,https://www.classicist.org/membership-directory/lawler-design-studio/,,,,,0,1769021544.372164
Layers + Lines Home Design,,,,,,,,No,https://www.classicist.org/membership-directory/layers-lines-home-design/,,,,,0,1769021544.372164
LeBlanc Design,,,,,,,,No,https://www.classicist.org/membership-directory/leblanc-design/,,,,,0,1769021544.372164
Leblanc Jones Landscape Architects,,,,,,,,No,https://www.classicist.org/membership-directory/leblanc-jones-landscape-architects/,,,,,0,1769021544.372164
LeeAnn Baker Interiors,,,,,,,,Yes,https://www.classicist.org/membership-directory/leeann-baker-interiors/,,,,,0,1769021544.372164
Leeds Custom Design,,,,,,,,Yes,https://www.classicist.org/membership-directory/leeds-custom-design/,,,,,0,1769021544.372164
Leigh Falkner Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/leigh-falkner-interiors/,,,,,0,1769021544.372164
Leitenberger Design Group,,,,,,,,No,https://www.classicist.org/membership-directory/leitenberger-design-group/,,,,,0,1769021544.372164
Lembo Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/lembo-interiors/,,,,,0,1769021544.372164
Lenore Winters Studio,,,,,,,,No,https://www.classicist.org/membership-directory/lenore-winters-studio/,,,,,0,1769021544.372164
Leontinelinens,,,,,,,,Yes,https://www.classicist.org/membership-directory/leontinelinens/,,,,,0,1769021544.372164
Lepage Millwork,,,,,,,,Yes,https://www.classicist.org/membership-directory/lepage-millwork/,,,,,0,1769021544.372164
Leslie Banker & Company,,,,,,,,No,https://www.classicist.org/membership-directory/leslie-banker-company/,,,,,0,1769021544.372164
"Leta Austin Foster & Associates, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/leta-austin-foster-associates-inc/,,,,,0,1769021544.372164
LeVaughn + Associates Architecture Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/levaughn-associates-architecture-interiors/,,,,,0,1769021544.372164
Liam O'Connor Architects,,,,,,,,No,https://www.classicist.org/membership-directory/liam-oconnor-architects/,,,,,0,1769021544.372164
"LICO Contracting, Inc",,,,,,,,Yes,https://www.classicist.org/membership-directory/lico-contracting-inc/,,,,,0,1769021544.372164
"Liederbach & Graham Architects, PLLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/liederbach-graham-architects-pllc/,,,,,0,1769021544.372164
Lifescape Colorado,,,,,,,,Yes,https://www.classicist.org/membership-directory/lifescape-colorado/,,,,,0,1769021544.372164
Lily De Asa Studios,,,,,,,,No,https://www.classicist.org/membership-directory/lily-de-asa-studios/,,,,,0,1769021544.372164
"Linda MacArthur Architect, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/linda-macarthur-architect/,,,,,0,1769021544.372164
Lindley Martens Design,,,,,,,,Yes,https://www.classicist.org/membership-directory/lindley-martens-design/,,,,,0,1769021544.372164
Lisa Amiri Designs LLC,,,,,,,,No,https://www.classicist.org/membership-directory/lisa-amiri-designs-llc/,,,,,0,1769021544.372164
Lisa Erdmann Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/lisa-erdmann-interiors/,,,,,0,1769021544.372164
Lisa Gimmy Landscape Architect,,,,,,,,No,https://www.classicist.org/membership-directory/lisa-gimmy-landscape-architect/,,,,,0,1769021544.372164
Lisa Tharp Interior Architecture + Design,,,,,,,,No,https://www.classicist.org/membership-directory/lisa-tharp-inc/,,,,,0,1769021544.372164
Living Design Studios,,,,,,,,No,https://www.classicist.org/membership-directory/living-design-studios/,,,,,0,1769021544.372164
Liz Caan & Co.,,,,,,,,No,https://www.classicist.org/membership-directory/liz-caan-interiors-llc/,,,,,0,1769021544.372164
Liz Carroll Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/liz-carroll-interiors/,,,,,0,1769021544.372164
Liz Miller Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/liz-miller-interiors/,,,,,0,1769021544.372164
"Liza Bryan Interiors, Inc.",,,,,,,,Yes,https://www.classicist.org/membership-directory/liza-bryan-interiors-inc/,,,,,0,1769021544.372164
LMC - HB Corp.,,,,,,,,Yes,https://www.classicist.org/membership-directory/lmc-hb-corp/,,,,,0,1769021544.372164
Loewen Windows and Doors - Florida,,,,,,,,No,https://www.classicist.org/membership-directory/loewen/,,,,,0,1769021544.372164
Looney Ricks Kiss - Baton Rouge (LRK Architects),,,,,,,,No,https://www.classicist.org/membership-directory/looney-ricks-kiss-baton-rouge-lrk-architects/,,,,,0,1769021544.372164
Looney Ricks Kiss Architects - Florida,,,,,,,,No,https://www.classicist.org/membership-directory/lrk-architects-orlando/,,,,,0,1769021544.372164
Loren Taylor Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/loren-taylor-interior-design/,,,,,0,1769021544.372164
Lorenc Design,,,,,,,,No,https://www.classicist.org/membership-directory/lorenc-yoo-design/,,,,,0,1769021544.372164
Loring Constructors - Design/Build,,,,,,,,No,https://www.classicist.org/membership-directory/loring-constructors-llc/,,,,,0,1769021544.372164
Lowe Hardware,,,,,,,,No,https://www.classicist.org/membership-directory/lowe-hardware-1/,,,,,0,1769021544.372164
Lowe's Greenhouse,,,,,,,,No,https://www.classicist.org/membership-directory/lowes-greenhouse/,,,,,0,1769021544.372164
Loyzaga Design,,,,,,,,Yes,https://www.classicist.org/membership-directory/loyzaga/,,,,,0,1769021544.372164
Lozano Jolas Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/lozano-jolas-interiors/,,,,,0,1769021544.372164
"Lucia Benton Interiors, Inc.",,,,,,,,Yes,https://www.classicist.org/membership-directory/lucia-benton-interiors-inc/,,,,,0,1769021544.372164
Lucy Lynch Architect,,,,,,,,No,https://www.classicist.org/membership-directory/lucy-lynch-architect/,,,,,0,1769021544.372164
Ludowici Roof Tile - Dallas,,,,,,,,No,https://www.classicist.org/membership-directory/ludowici-roof-tile/,,,,,0,1769021544.372164
Lurvey Supply,,,,,,,,No,https://www.classicist.org/membership-directory/lurvey-supply/,,,,,0,1769021544.372164
Luxbaum Windows + Doors,,,,,,,,Yes,https://www.classicist.org/membership-directory/luxbaum-windows-doors/,,,,,0,1769021544.372164
Luxe Interiors + Design - Warrenville,,,,,,,,No,https://www.classicist.org/membership-directory/luxe-interiors-design-warrenville/,,,,,0,1769021544.372164
Luxe Windows and Doors,,,,,,,,No,https://www.classicist.org/membership-directory/luxe-windows-and-doors/,,,,,0,1769021544.372164
"Lyn Muse Interiors, Inc.",,,,,,,,Yes,https://www.classicist.org/membership-directory/lyn-muse-interiors-inc/,,,,,0,1769021544.372164
Lynne Scalo Design,,,,,,,,No,https://www.classicist.org/membership-directory/lynne-scalo-design/,,,,,0,1769021544.372164
Lythgoe Design Group,,,,,,,,No,https://www.classicist.org/membership-directory/lythgoe-design-group/,,,,,0,1769021544.372164
M Viamontes Architects,,,,,,,,No,https://www.classicist.org/membership-directory/m-viamontes-architects/,,,,,0,1769021544.372164
"M-Homebuilders, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/m-homebuilders-inc/,,,,,0,1769021544.372164
M. Elliot Studio,,,,,,,,No,https://www.classicist.org/membership-directory/m-elliot-studio/,,,,,0,1769021544.372164
M. Fox Design LLC,,,,,,,,No,https://www.classicist.org/membership-directory/m-fox-design-llc/,,,,,0,1769021544.372164
M. M. Moore Fine Gardens & Masonry,,,,,,,,No,https://www.classicist.org/membership-directory/m-m-moore-fine-gardens-masonry/,,,,,0,1769021544.372164
M. McGovern & Co.,,,,,,,,No,https://www.classicist.org/membership-directory/m-mcgovern-co/,,,,,0,1769021544.372164
M. Ziemke Architecture,,,,,,,,Yes,https://www.classicist.org/membership-directory/m-ziemke-architecture/,,,,,0,1769021544.372164
M.A.R.S. Drafting and Design,,,,,,,,No,https://www.classicist.org/membership-directory/m-a-r-s-drafting-and-design/,,,,,0,1769021544.372164
M.Elliott Studio,,,,,,,,No,https://www.classicist.org/membership-directory/m-elliott-studio/,,,,,0,1769021544.372164
M2B Homes,,,,,,,,Yes,https://www.classicist.org/membership-directory/m2b-homes/,,,,,0,1769021544.372164
"Mabante Development, Inc.",,,,,,,,Yes,https://www.classicist.org/membership-directory/mabante-development-inc/,,,,,0,1769021544.372164
Mabley Handler Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/mabley-handler-interior-design/,,,,,0,1769021544.372164
Madeline Stuart & Associates,,,,,,,,No,https://www.classicist.org/membership-directory/madeline-stuart-associates/,,,,,0,1769021544.372164
Madina Aryeh Custom Sewing,,,,,,,,No,https://www.classicist.org/membership-directory/madina-aryeh-custom-sewing/,,,,,0,1769021544.372164
Madison Spencer Architects,,,,,,,,Yes,https://www.classicist.org/membership-directory/madison-spencer-architects/,,,,,0,1769021544.372164
Main Line Architectural Hardware Company,,,,,,,,No,https://www.classicist.org/membership-directory/main-line-architectural-hardware-company/,,,,,0,1769021544.372164
MAISON DE FRANCE,,,,,,,,No,https://www.classicist.org/membership-directory/maison-de-france/,,,,,0,1769021544.372164
Maison Felice,,,,,,,,No,https://www.classicist.org/membership-directory/maison-felice/,,,,,0,1769021544.372164
Maison Real Estate,,,,,,,,No,https://www.classicist.org/membership-directory/maison-real-estate/,,,,,0,1769021544.372164
Mallory Mathison Inc,,,,,,,,No,https://www.classicist.org/membership-directory/mallory-mathison-inc/,,,,,0,1769021544.372164
Malone Construction Company,,,,,,,,No,https://www.classicist.org/membership-directory/malone-construction-company/,,,,,0,1769021544.372164
Maly Skok Design,,,,,,,,No,https://www.classicist.org/membership-directory/maly-skok-design/,,,,,0,1769021544.372164
"Mandil, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/mandil-inc/,,,,,0,1769021544.372164
Mann Designs Studio,,,,,,,,No,https://www.classicist.org/membership-directory/mann-designs/,,,,,0,1769021544.372164
Manor House Custom Woodwork,,,,,,,,No,https://www.classicist.org/membership-directory/manor-house-custom-woodwork/,,,,,0,1769021544.372164
Marble Collective,,,,,,,,No,https://www.classicist.org/membership-directory/marble-collective/,,,,,0,1769021544.372164
Marcia K. Knight Interior Designs,,,,,,,,No,https://www.classicist.org/membership-directory/marcia-k-knight-interior-designs/,,,,,0,1769021544.372164
"Marcia Tantum Interiors, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/marcia-tantum-interiors-llc/,,,,,0,1769021544.372164
Marea Clark Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/marea-clark-interiors/,,,,,0,1769021544.372164
Marguerite Rodgers Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/marguerite-rodgers-interior-design/,,,,,0,1769021544.372164
Maria Tenaglia Design,,,,,,,,No,https://www.classicist.org/membership-directory/maria-tenaglia-design/,,,,,0,1769021544.372164
Marie Acalin Architect,,,,,,,,No,https://www.classicist.org/membership-directory/marie-acalin-architect/,,,,,0,1769021544.372164
"Mark Boone, Inc./Mimi London, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/mark-boone-inc/,,,,,0,1769021544.372164
Mark Drexler & Associates,,,,,,,,No,https://www.classicist.org/membership-directory/mark-drexler-associates/,,,,,0,1769021544.372164
"Mark P. Finlay Architects, AIA",,,,,,,,No,https://www.classicist.org/membership-directory/mark-p-finlay-architects-aia/,,,,,0,1769021544.372164
"Mark Weaver & Associates, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/mark-weaver-associates-inc/,,,,,0,1769021544.372164
Markham Roberts Inc.,,,,,,,,Yes,https://www.classicist.org/membership-directory/markham-roberts-inc/,,,,,0,1769021544.372164
Marsh Valley Forest Products LTD,,,,,,,,No,https://www.classicist.org/membership-directory/marsh-valley-forest-products-ltd/,,,,,0,1769021544.372164
Marshall Erb Design Inc,,,,,,,,No,https://www.classicist.org/membership-directory/marshall-erb-design-inc/,,,,,0,1769021544.372164
"Marshall Watson Interiors, Ltd.",,,,,,,,No,https://www.classicist.org/membership-directory/marshall-watson-interiors/,,,,,0,1769021544.372164
"Martin Brandwein, Architect",,,,,,,,No,https://www.classicist.org/membership-directory/martin-brandwein-architect/,,,,,0,1769021544.372164
Marvin Windows and Doors - Texas,,,,,,,,No,https://www.classicist.org/membership-directory/marvin-windows-and-doors-texas/,,,,,0,1769021544.372164
Mary Follin Design,,,,,,,,No,https://www.classicist.org/membership-directory/mary-follin-design/,,,,,0,1769021544.372164
Mary Hannon Reid Interiors,,,,,,,,Yes,https://www.classicist.org/membership-directory/mary-hannon-reid-interiors/,,,,,0,1769021544.372164
Mary Patton Design,,,,,,,,No,https://www.classicist.org/membership-directory/mary-patton-design/,,,,,0,1769021544.372164
Marycobb Reeves Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/marycobb-reeves-interiors/,,,,,0,1769021544.372164
Massey Martin,,,,,,,,No,https://www.classicist.org/membership-directory/massey-martin/,,,,,0,1769021544.372164
"MATERIAL Bespoke Stone + Tile - Los Angeles, CA",,,,,,,,Yes,https://www.classicist.org/membership-directory/material-bespoke-stone-tile-costa-mesa-ca/,,,,,0,1769021544.372164
Material Design Co LLC,,,,,,,,No,https://www.classicist.org/membership-directory/material-design-co-llc/,,,,,0,1769021544.372164
MATT Construction,,,,,,,,No,https://www.classicist.org/membership-directory/matt-construction/,,,,,0,1769021544.372164
"Matthew Kowles, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/matthew-kowles-llc/,,,,,0,1769021544.372164
Matthew Murrey Design,,,,,,,,No,https://www.classicist.org/membership-directory/matthew-murrey-design/,,,,,0,1769021544.372164
"Matthew V. Costanzo, Architect",,,,,,,,No,https://www.classicist.org/membership-directory/matthew-v-costanzo-architect/,,,,,0,1769021544.372164
"Maximilian Sinsteden, LLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/maximilian-sinsteden-llc/,,,,,0,1769021544.372164
"Mayfair Construction Group, LLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/mayfair-construction-group-llc/,,,,,0,1769021544.372164
McAlpine - New York,,,,,,,,No,https://www.classicist.org/membership-directory/mcalpine/,,,,,0,1769021544.372164
McBournie Richards,,,,,,,,No,https://www.classicist.org/membership-directory/mcbournie-richards/,,,,,0,1769021544.372164
McCann Design Group,,,,,,,,No,https://www.classicist.org/membership-directory/mccann-design-group/,,,,,0,1769021544.372164
McClure Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/mcclure-architecture/,,,,,0,1769021544.372164
McCormick Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/mccormick-interiors/,,,,,0,1769021544.372164
McCoy Construction,,,,,,,,No,https://www.classicist.org/membership-directory/mccoy-construction/,,,,,0,1769021544.372164
"McCrery Architects, PLLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/mccrery-architects/,,,,,0,1769021544.372164
McDugald - Steele Landscape Architects,,,,,,,,No,https://www.classicist.org/membership-directory/mcdugald-steele/,,,,,0,1769021544.372164
McGee Design Studio,,,,,,,,No,https://www.classicist.org/membership-directory/mcgee-design-studio/,,,,,0,1769021544.372164
McGriff Architects - San Francisco,,,,,,,,No,https://www.classicist.org/membership-directory/mcgriff-architects-san-francisco/,,,,,0,1769021544.372164
"McKim & Middleton, Architects",,,,,,,,No,https://www.classicist.org/membership-directory/mckim-middleton-architects/,,,,,0,1769021544.372164
"McKinnon and Harris, Inc.",,,,,,,,Yes,https://www.classicist.org/membership-directory/mckinnon-and-harris-inc/,,,,,0,1769021544.372164
McLaurin Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/mclaurin-interiors/,,,,,0,1769021544.372164
McMow Art Glass,,,,,,,,No,https://www.classicist.org/membership-directory/mcmow-art-glass/,,,,,0,1769021544.372164
McNicholas Architects,,,,,,,,No,https://www.classicist.org/membership-directory/mcnicholas-architects/,,,,,0,1769021544.372164
Meg Braff Designs,,,,,,,,Yes,https://www.classicist.org/membership-directory/meg-braff-designs/,,,,,0,1769021544.372164
"Meg Jonsen Interior Planning & Design, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/meg-jonsen-interior-planning-design-inc/,,,,,0,1769021544.372164
Megan Evans Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/megan-evans-interiors/,,,,,0,1769021544.372164
Megan Hamilton Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/megan-hamilton-interiors/,,,,,0,1769021544.372164
Megan Young Designs,,,,,,,,No,https://www.classicist.org/membership-directory/megan-young-designs/,,,,,0,1769021544.372164
Melanie Turner Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/melanie-turner-interiors/,,,,,0,1769021544.372164
"Melinda James Interiors, LLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/m-james-design-group-inc/,,,,,0,1769021544.372164
Melissa Gerstle Design,,,,,,,,No,https://www.classicist.org/membership-directory/melissa-gerstle-design/,,,,,0,1769021544.372164
Melissa Lacy Design,,,,,,,,No,https://www.classicist.org/membership-directory/melissa-lacy-design/,,,,,0,1769021544.372164
Mellowes & Paladino Architect,,,,,,,,No,https://www.classicist.org/membership-directory/mellowes-paladino-architect/,,,,,0,1769021544.372164
"Mellowes & Paladino Architects, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/mellowes-paladino-architects-inc/,,,,,0,1769021544.372164
Mergal Architecture & Design,,,,,,,,No,https://www.classicist.org/membership-directory/mergal-architecture-design/,,,,,0,1769021544.372164
Meriwether Construction Group,,,,,,,,No,https://www.classicist.org/membership-directory/meriwether-construction-group/,,,,,0,1769021544.372164
"Merrill, Pastor & Michael Architects",,,,,,,,No,https://www.classicist.org/membership-directory/merrill-pastor-and-colgan-architects/,,,,,0,1769021544.372164
Merritt,,,,,,,,Yes,https://www.classicist.org/membership-directory/merritt/,,,,,0,1769021544.372164
Method Studio,,,,,,,,Yes,https://www.classicist.org/membership-directory/method-studio/,,,,,0,1769021544.372164
Meyer Greeson Paullin Benson Architects,,,,,,,,No,https://www.classicist.org/membership-directory/meyer-greeson-paullin-benson-architects/,,,,,0,1769021544.372164
MG Architects,,,,,,,,No,https://www.classicist.org/membership-directory/mg-architects/,,,,,0,1769021544.372164
MG Partners,,,,,,,,No,https://www.classicist.org/membership-directory/mg-partners/,,,,,0,1769021544.372164
MGAC | Stonemark   Seattle,,,,,,,,Yes,https://www.classicist.org/membership-directory/mgac-stonemark-seattle/,,,,,0,1769021544.372164
"MGAC | Stonemark   Washington, D.C.",,,,,,,,Yes,https://www.classicist.org/membership-directory/stonemark-construction-management/,,,,,0,1769021544.372164
MGAC | Stonemark - L.A.,,,,,,,,Yes,https://www.classicist.org/membership-directory/mgac-stonemark-los-angeles/,,,,,0,1769021544.372164
MGAC | Stonemark - N.Y.,,,,,,,,Yes,https://www.classicist.org/membership-directory/mgac-stonemark-new-york/,,,,,0,1769021544.372164
MGAC | Stonemark - S.F.,,,,,,,,Yes,https://www.classicist.org/membership-directory/mgac-stonemark-san-francisco/,,,,,0,1769021544.372164
MH Fine Hardware,,,,,,,,No,https://www.classicist.org/membership-directory/mh-fine-hardware/,,,,,0,1769021544.372164
Michael Abrams Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/michael-abrams-interiors/,,,,,0,1769021544.372164
"Michael Eric Dale, Designer",,,,,,,,No,https://www.classicist.org/membership-directory/michael-eric-dale-designer/,,,,,0,1769021544.372164
